Identifier,OmekaID,Thumbnail
b2148e55-340a-4a7f-b505-833472c2c2e6,13064,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13064/P-III-a-1727_001.jpg
c7940fb2-8e65-4750-a367-4073775f5c99,11354,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11354/P-III-b-0847_001.jpg
e8c7a51e-0348-407b-ab91-9e8c2c354693,12753,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12753/P-III-a-1643_001.jpg
f8628455-035c-46be-853e-2eabb917c33d,11224,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11224/P-III-b-0069_001.jpg
6b493fa4-5589-42ff-ad74-cf7e3f1827f9,12952,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12952/P-III-a-2612_001.jpg
bdeaac46-1a8c-4260-975b-94ff50d74d20,12613,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12613/P-III-a-1669_001.jpg
ff464018-b3ef-4282-9408-9d760e481672,13127,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13127/P-III-a-1932_001.jpg
53519dd6-7fdb-4bc5-9be7-629e50582a1f,11720,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11720/P-III-a-0816_001.jpg
dfa7193c-369d-481b-9985-65681779b23f,11838,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11838/P-III-a-1074_001.jpg
11dc0d42-695a-424f-b15d-f3960f01c7ea,12103,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12103/P-III-a-0584_001.jpg
68364c39-4554-4cc9-80b5-2b1e7bb81f80,10833,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10833/P-III-b-1192_001.jpg
879d913c-cfd7-4b72-a0a3-2a000f360341,11732,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11732/P-III-b-0866_001.jpg
b5742fcc-6d4b-439b-ba35-3881e782fa6a,11560,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11560/P-III-b-1009_001.jpg
111f2dee-4534-4c06-a05b-0c39abd549fa,12416,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12416/P-III-a-1529_001.jpg
a7135c9b-8b58-48df-8e65-c9115987e87b,13343,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13343/P-III-b-1076_001.jpg
8aa5f8e1-9c72-400f-b4b4-b970b4d522f3,12578,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12578/P-III-a-1601_001.jpg
69e86d22-77a7-4df2-9ecc-0741cdf56df8,12545,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12545/P-III-a-3207_001.jpg
4720e80e-bf33-4556-a560-94c468b815c7,10979,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10979/P-III-c-179_001.jpg
1c8eb7d7-6cc9-4667-a819-74170eec5b8a,13101,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13101/P-III-a-1968_001.jpg
f8522e36-e748-418e-bf6a-4d92ed46e34c,12392,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12392/P-III-c-436_001.jpg
3ccb4389-5af5-4d73-a6fb-1891d9826e14,12290,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12290/P-III-a-2460_001.jpg
26c30bcb-6aab-420a-841a-1867fcd5f942,12548,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12548/P-III-a-3417_001.jpg
2dd7c4dd-71f4-4624-ab35-e42d591e7bf6,13389,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13389/P-III-b-1111_001.jpg
dd35049e-0395-4fd9-87ba-01dc653d9081,11451,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11451/P-III-b-0251_001.jpg
3fbc02ee-b791-4394-a312-1a000885bd04,12084,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12084/P-III-b-0614_001.jpg
d8a3af94-2776-4bc3-ab68-302ef5c31061,12708,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12708/P-III-a-1555_001.jpg
ff8af696-52f5-4700-94c8-590dd237e452,11363,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11363/P-III-a-0742_001.jpg
d673c027-bdaa-4605-8346-eacd47268fa8,13466,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13466/P-III-a-2579_001.jpg
195e4b16-dfdb-4eb5-80b0-eaf870265cde,12117,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12117/P-III-a-1176_001.jpg
7d7b9418-454b-4cce-be85-c991dfc98dfa,11636,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11636/P-III-b-1089_001.jpg
2bffb8d2-d64b-411c-8157-d386978d42b7,13530,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13530/P-III-c-347_001.jpg
4f7b8b34-90d2-4414-a885-eaa104cdf444,11837,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11837/P-III-b-0596_001.jpg
3ce71806-67cc-4c2e-ba50-b182e2ab9abe,11553,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11553/P-III-c-136_001.jpg
c96fd31d-9f6a-43f8-9a6c-dd8578c0cb6c,13346,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13346/P-III-a-2047_001.jpg
916e8b22-da63-4724-97a2-5597bbf17d4e,12499,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12499/P-III-b-0875_001.jpg
22bdfbe4-13f7-47fb-acf0-e9fbd9340cac,12236,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12236/P-III-a-3351_001.jpg
119de749-be6d-401e-a530-93f4b6f48deb,11283,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11283/P-III-a-0604_001.jpg
46b1c151-6a6c-43ad-8e54-ac3108c68657,13143,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13143/P-III-a-0454_0001.jpg
8385093d-4583-4389-91b7-035642461d5c,13100,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13100/P-III-b-0113_001.jpg
0f9dbf06-1d31-4459-b32a-3884d61a70f5,13207,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13207/P-III-b-0682_001.jpg
a5f440de-e9fd-4737-9dfc-c9f91fd2df67,11794,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11794/P-III-b-0907_001.jpg
74416ffc-d8b2-49f1-8651-01687511de05,13569,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13569/P-III-a-2118_001.jpg
ea13c4a4-0f81-48db-9a04-51fc354e0a4f,13258,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13258/P-III-b-0388_001.jpg
f984c26f-0a0d-4c28-a136-9ef13aa61a90,11543,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11543/P-III-b-1010_001.jpg
64edfb9e-79e0-49ed-b25e-6ee5d7c5dd49,13644,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13644/P-III-a-2138_001.jpg
d9c4f254-dc41-4653-bfc1-c7d33ebc6a84,11011,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11011/P-III-a-0311_0001.jpg
5712fe9a-02b2-4f12-992e-19ac8c57d046,11622,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11622/P-III-a-2486_001.jpg
0ae4b871-d20b-4913-9392-3a8e2e6e6948,10838,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10838/P-III-a-0153_0001.jpg
cc9a2ac0-5b4d-4dd7-ac3c-ec8770197645,11579,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11579/P-III-b-0793_001.jpg
6538a6db-7a79-4f56-8528-6281cba8e19c,11443,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11443/P-III-a-0736_001.jpg
b1b11598-037f-4b7f-86c3-99ac2dcbae7e,12122,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12122/P-III-a-1193_001.jpg
fede1cdc-af7e-4954-9934-da3b39263439,11194,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11194/P-III-b-0149_001.jpg
d4f1b1c3-249b-4aea-983d-5ffe501a4b20,12540,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12540/P-III-a-1581_001.jpg
d1859590-df3e-4dd3-8a48-4bb4e727522c,13421,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13421/P-III-a-2054_001.jpg
3797d676-beab-4180-9621-09e7fe2b5927,12001,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12001/P-III-a-0692_001.jpg
c6aa546f-f509-409a-98e6-3ed9b8bbf513,13386,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13386/P-III-a-2069_001.jpg
1b5e1e0a-86e0-4e67-b7d1-a8e0b5bcadd9,13618,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13618/P-III-b-0741_001.jpg
33846668-58a3-42cb-9aa8-8ff591f4b540,13077,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13077/P-III-a-2888_001.jpg
98dbf11c-ca08-4554-99e8-4a2a9e69c6ea,12476,
33db1a61-960c-4274-9a0a-5df1f765b190,10837,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10837/P-III-a-0177_0001.jpg
ec1933f3-c53c-4bd9-a9cd-9164a5e1cbae,11952,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11952/P-III-a-0632_001.jpg
44e2a366-935c-4e60-a551-5e993a62c848,13613,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13613/P-III-c-078_001.jpg
618530f7-a994-4257-8951-cf520a01d152,10783,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10783/P-III-a-0102_0001.jpg
eecf59c7-4b8c-4364-a865-3d8f98b35d4b,13407,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13407/P-III-c-253_001.jpg
416f7899-62a3-4010-a5ab-a48983065ae9,10819,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10819/P-III-a-0174_0001.jpg
ca677ca3-ac1e-4b8d-8229-2a8e88ac6715,13300,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13300/P-III-a-1957_001.jpg
c5fc1652-4d64-48e2-9ebb-aee66ba3ea94,13055,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13055/P-III-c-173_001.jpg
4719da2e-b5a3-4a53-9bfa-961d61865225,13469,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13469/P-III-c-442_001.jpg
179887fa-1257-406f-abe4-36cfa7d19bc0,13119,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13119/P-III-a-1962_001.jpg
fbdd22a3-1140-4b53-80dc-189cfaf7483a,13334,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13334/P-III-b-0423_001.jpg
432c84f9-7330-48ed-927d-c887504592bf,10931,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10931/P-III-a-0219_0001.jpg
053f92b1-2057-4249-aa2b-f02854256a6b,11216,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11216/P-III-a-2576_001.jpg
4554d8d4-cb89-49d5-aaf4-bc4e79dfa19c,11656,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11656/P-III-a-1103_001.jpg
a5d40438-a691-4959-8a8c-de17c8d482dc,13612,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13612/P-III-a-2153_001.jpg
fe562275-c69f-4190-8d78-4c1e5757362b,12077,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12077/P-III-a-0672_001.jpg
60d9c1af-bda5-476f-91f1-bdccce9f2e0a,11762,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11762/P-III-a-2603_001.jpg
841fbdaf-8a82-4db5-8d99-6291e428a21c,12514,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12514/P-III-a-3230_001.jpg
6e7025fa-b9d1-44d8-88ce-1e35aea69bff,12074,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12074/P-III-b-0789_001.jpg
f56d2e4c-7637-4168-9ba5-52745e1a7db3,11197,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11197/P-III-c-314_001.jpg
e10dd5f4-0787-47d0-aff3-67507f5d1473,13615,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13615/P-III-b-0740_001.jpg
9df3a6d1-4e35-4bcb-96fe-edfde278d4e3,12832,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12832/P-III-a-1709_001.jpg
d6b06253-8622-4556-93bb-44004a6b0c92,11082,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11082/P-III-a-0129_0001.jpg
4c0894e4-d287-41fe-aaaa-d67d0df14e3f,13210,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13210/P-III-a-2295_001.jpg
d28eef42-e6b5-4d00-8989-d4be9065b71c,12685,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12685/P-III-c-385_001.jpg
712de66d-dbb2-4d76-ab73-94b402d8c8f5,12384,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12384/P-III-b-0431_001.jpg
cc9e5fbc-a59d-47e7-baa1-63a33488109e,12365,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12365/P-III-b-0460_001.jpg
78e3b9e4-0ef7-47d6-92f1-14522adcea3f,12412,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12412/P-III-a-1523_001.jpg
1286eb59-0ca4-40c3-96cc-30d018a88f75,12200,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12200/P-III-a-2775_001.jpg
0ed5d714-903c-4ca6-b877-7dbe395ddff3,10757,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10757/P-III-a-3176_001.jpg
feec218d-ae07-4d7e-9427-c0f77d89ce89,11766,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11766/P-III-b-0236_001.jpg
6e35d1d1-8995-4da0-b9b0-179899180627,13412,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13412/P-III-a-2088_001.jpg
abbbed14-e0b8-4cd9-ab2e-b849f3bf259f,12152,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12152/P-III-a-1040_001.jpg
d1457197-83a9-48d2-9537-7892d9fa7045,12179,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12179/P-III-b-0709_001.jpg
c9de3c36-f2f8-419f-801e-23471d295048,11284,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11284/P-III-a-3422_001.jpg
8207617f-4070-4efd-bb45-f42c9651b009,12041,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12041/P-III-c-070_001.jpg
8b96e6ed-e167-4607-b327-3503d31ccd9c,11259,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11259/P-III-a-0621_001.jpg
cd38416a-26dd-4815-a460-f9c5b55ef3ce,12033,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12033/P-III-b-0956_001.jpg
e188842e-b53e-4823-9c6d-96f349194d61,13263,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13263/P-III-a-3392_001.jpg
78fd3bea-d7eb-4010-a731-79800993fd2b,13261,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13261/P-III-c-388_001.jpg
c144cc3e-e403-4116-beb9-df6fab2a9245,13503,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13503/P-III-a-1983_001.jpg
74fc5daa-508e-40a4-9062-3c35c1cf546e,13500,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13500/P-III-a-2129_001.jpg
5c30f94c-5b28-4ab2-811d-f51ae8d4b8be,11093,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11093/P-III-a-2239_001.jpg
e13f2f56-5455-4ea7-b5b8-b9efd27a82b2,12481,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12481/P-III-b-0477_001.jpg
f71cd59e-fad1-420d-bf0c-85c48d5f9c39,12369,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12369/P-III-b-0703_001.jpg
4600942a-286a-46fc-945a-bf96fa50cf5b,11206,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11206/P-III-a-0880_001.jpg
1edcf357-94b7-4c15-8cb5-1710c8dcadc3,11331,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11331/P-III-a-0808_001.jpg
00a8bfb8-af7b-4d78-95c0-6303ef32ab71,11046,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11046/P-III-a-0111_001.jpg
cb9b66e3-5beb-4445-bd2e-474fd9344ace,10935,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10935/P-III-a-0239_0001.jpg
02408f44-9850-48ac-855a-8d4df8997ac1,11909,
76f391d5-731a-40a6-aa5c-73e437d8a463,13627,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13627/P-III-c-258_001.jpg
c63a36f4-f590-48be-bd69-9e39d7bdb72f,12658,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12658/P-III-a-1641_001.jpg
999b6b6b-2cd1-4078-896a-fe530a044df0,12482,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12482/P-III-a-1374_001.jpg
758e7c5c-85a9-4b0c-b93e-af4cfd88b70e,13458,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13458/P-III-a-2113_001.jpg
86f678b0-5589-4242-87b7-b17699bdbecf,12439,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12439/P-III-a-1546_001.jpg
2ae96dfb-64ae-4cf8-8691-4f7670ef9217,12692,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12692/P-III-a-1694_001.jpg
abefeaa8-3043-45d7-9449-5c5697724da9,11359,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11359/P-III-a-2323_001.jpg
2a46b6be-a3ad-4552-ae02-90f870431aac,11640,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11640/P-III-b-0473_001.jpg
b808e0f9-fc3e-4cd6-974b-ca7a963eb4e1,11233,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11233/P-III-a-0609_001.jpg
58637ab9-7ac4-4c82-a4de-e7938d8484b8,11022,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11022/P-III-b-0030_001.jpg
352f5fa9-3e96-4f6f-9307-5b59bcd50bdd,13514,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13514/P-III-c-116_001.jpg
048cbbfc-e67a-4278-aa03-de07454e8b0e,12756,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12756/P-III-a-2338_001.jpg
9898eae5-d8df-4ff8-a0c7-2018bad0bba6,11893,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11893/P-III-a-1105_001.jpg
e8fd6e72-8d5f-4bbd-b823-9322c6c00f4b,13288,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13288/P-III-c-352_001.jpg
5a5c74e3-bca9-4673-af37-f7ec7ffdc3c2,12310,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12310/P-III-a-3067_001.jpg
22862e35-11a8-4db7-8992-1593357d76fe,13036,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13036/P-III-c-233_001.jpg
89c13997-b17f-4cbf-9a8c-f5477378b2be,13366,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13366/P-III-a-2090_001.jpg
fdf1721e-a756-4f60-b1c0-b1ea86890205,12935,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12935/P-III-a-2112_001.jpg
68138dab-e54b-45be-bc99-3d5720a55d0f,12386,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12386/P-III-b-0434_001.jpg
43f3480d-bc86-4deb-a677-1cc4521d89da,12165,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12165/P-III-b-0766_001.jpg
ff2c29bf-c030-42bd-a6dc-61470c5b9afd,11835,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11835/P-III-b-0870_001.jpg
efe57fde-bd9d-4c12-abdf-a3ce8b66b63b,11566,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11566/P-III-a-2296_001.jpg
e8d72922-ff5f-4375-b341-1afa567d9223,13318,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13318/P-III-c-370_001.jpg
8c490f13-565a-4d9b-b175-0727d9864f95,13054,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13054/P-III-a-2325_001.jpg
bc6429f7-caa1-432a-8e7b-1ffeb7541612,13468,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13468/P-III-b-1218_001.jpg
0c636952-39fb-4c1f-93f7-d53c2dff275f,12626,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12626/P-III-b-0196_0001.jpg
57362e45-1b81-4921-8af5-36ad54893829,11905,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11905/P-III-a-0634_001.jpg
565c5ba1-256c-4531-80ef-6cef2212d1a2,11750,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11750/P-III-a-2605_001.jpg
8e299d90-0a4e-4711-a1d5-55a7d3fb238b,13553,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13553/P-III-a-2973_001.jpg
2be3c074-2da6-4679-8ad9-be7a5dc4e220,12146,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12146/P-III-b-0366_0001.jpg
63d3cb47-aa1d-4e6d-8f7d-d5fa5c231874,13293,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13293/P-III-a-1961_001.jpg
eeb74888-f519-45ce-ab88-e5d8ad49a557,13380,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13380/P-III-c-239_001.jpg
c341dd4a-e8f1-4e5f-8995-256ec09a67f8,13161,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13161/P-III-a-0414_001.jpg
ce2cbc6b-7264-4601-9e64-3d19a63c4a9b,11094,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11094/P-III-b-0895_001.jpg
6932bcbe-eb3f-4f1e-a5fc-f356ffd03502,11469,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11469/P-III-b-1037_001.jpg
4a557e8b-136f-481e-8123-399d90e6933c,12800,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12800/P-III-a-1627_001.jpg
8d718877-858b-4679-a087-c5ff5045ceb6,11939,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11939/P-III-b-1002_001.jpg
b85fb8d8-7c83-4076-aa59-354f0bab3fb2,11606,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11606/P-III-a-2599_001.jpg
ff201f03-9733-40f0-93cf-21e505fc38de,10889,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10889/P-III-a-0054_0001.jpg
17b84380-1d53-458a-97b1-ced69605e6e4,12422,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12422/P-III-a-1541_001.jpg
2eaf94f0-afcb-462e-a419-859a58900e4b,12888,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12888/P-III-a-0944_001.jpg
89d03648-2f8a-45c1-9ce5-845df01943f5,12491,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12491/P-III-a-3334_001.jpg
45caae51-c1bb-425e-a7c5-c6a40e51183d,12620,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12620/P-III-a-1675_001.jpg
85846dd0-8bef-42ff-b0f5-afe587574a0a,11433,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11433/P-III-a-0738_001.jpg
10369f55-cb3d-460c-a996-e7f6bb6b9b5e,11907,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11907/P-III-a-0883_001.jpg
4c77c9d3-f3c1-4686-bf67-45fccee32fd4,11113,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11113/P-III-a-0583_001.jpg
3a501f27-4ace-43f6-aed9-5dde4bc8e14a,11698,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11698/P-III-b-0675_001.jpg
d6a79134-c4d7-4800-ae94-075e78b86182,12470,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12470/P-III-a-1390_001.jpg
96a98946-d22c-42de-a27e-6831e5c9b1d2,12523,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12523/P-III-c-363_001.jpg
